code,date,mcap,circ_mcap,pe,pb
601169.SH,2016-05-31,1363.5319,1363.5319,7.9608,1.1669
601169.SH,2016-04-30,1305.2397,1305.2397,7.6205,1.1171
601169.SH,2016-03-31,1277.3608,1277.3608,7.4408,1.1844
601169.SH,2016-02-29,1217.8013,1217.8013,7.0939,1.1292
601169.SH,2016-01-31,1182.319,1182.319,6.8872,1.0963
601179.SH,2020-12-31,236.3032,236.3032,70.6347,1.1932
601179.SH,2020-11-30,234.2528,234.2528,70.0218,1.1828
601179.SH,2020-10-31,226.564,226.564,67.7235,1.144
601179.SH,2020-09-30,221.9507,221.9507,66.2856,1.1254
601179.SH,2020-08-31,247.5801,247.5801,73.9399,1.2553
601179.SH,2020-07-31,275.2599,275.2599,76.7163,1.4044
601179.SH,2020-06-30,248.0927,248.0927,69.1447,1.2658
601179.SH,2020-05-31,259.3696,259.3696,72.2876,1.3063
601179.SH,2020-04-30,303.4522,303.4522,84.5736,1.5283
601179.SH,2020-03-31,261.42,261.42,42.9473,1.3256
601179.SH,2020-02-29,169.6667,169.6667,27.8736,0.8603
601179.SH,2020-01-31,180.4311,180.4311,29.6421,0.9149
601179.SH,2019-12-31,186.5821,186.5821,30.6526,0.9461
601179.SH,2019-11-30,181.9688,181.9688,29.8947,0.9227
601179.SH,2019-10-31,176.8429,176.8429,29.0526,0.8967
601179.SH,2019-09-30,175.3052,175.3052,34.3772,0.9014
601179.SH,2019-08-31,180.4311,180.4311,35.3823,0.9278
601179.SH,2019-07-31,187.6073,187.6073,39.0951,0.9584
601179.SH,2019-06-30,189.6576,189.6576,39.5224,0.9604
601179.SH,2019-05-31,190.1702,190.1702,39.6292,0.963
601179.SH,2019-04-30,205.5479,205.5479,42.8337,1.0408
601179.SH,2019-03-31,216.3122,216.3122,43.3009,1.1189
601179.SH,2019-02-28,212.2115,212.2115,42.48,1.0977
601179.SH,2019-01-31,186.5821,186.5821,37.3496,0.9651
601179.SH,2018-12-31,172.2296,172.2296,34.4766,0.8909
601179.SH,2018-11-30,178.3807,178.3807,35.7079,0.9227
601179.SH,2018-10-31,175.3052,175.3052,35.0922,0.9068
601179.SH,2018-09-30,187.6073,187.6073,33.5747,0.9705
601179.SH,2018-08-31,174.28,174.28,31.1896,0.9016
601179.SH,2018-07-31,184.5318,184.5318,23.9749,0.9583
601179.SH,2018-06-30,175.3052,175.3052,22.7761,0.9104
601179.SH,2018-05-31,191.1954,191.1954,24.8406,0.9791
601179.SH,2018-04-30,197.3465,197.3465,25.6398,1.0106
601179.SH,2018-03-31,213.7493,213.7493,20.8835,1.1179
601179.SH,2018-02-28,213.2367,213.2367,20.8335,1.1152
601179.SH,2018-01-31,232.2025,232.2025,22.6864,1.2144
601179.SH,2017-12-31,224.0011,224.0011,21.8852,1.1715
601179.SH,2017-11-30,231.6899,231.6899,22.6364,1.2117
601179.SH,2017-10-31,267.5711,267.5711,26.142,1.3994
601179.SH,2017-09-30,279.8732,279.8732,22.2396,1.4682
601179.SH,2017-08-31,293.7131,293.7131,23.3394,1.5408
601179.SH,2017-07-31,291.1501,291.1501,24.2666,1.5493
601179.SH,2017-06-30,284.9991,284.9991,23.7539,1.5166
601179.SH,2017-05-31,273.7221,273.7221,22.814,1.4179
601179.SH,2017-04-30,311.1411,311.1411,25.9328,1.6118
601179.SH,2017-03-31,326.5187,326.5187,29.6539,1.7644
601179.SH,2017-02-28,309.6033,309.6033,28.1176,1.673
601179.SH,2017-01-31,302.9396,302.9396,27.5125,1.637
601179.SH,2016-12-31,286.0242,286.0242,25.9762,1.5456
601179.SH,2016-11-30,309.6033,309.6033,28.1176,1.673
601179.SH,2016-10-31,280.8984,280.8984,25.5107,1.5179
601179.SH,2016-09-30,265.0081,265.0081,27.6891,1.4589
601179.SH,2016-08-31,271.1592,271.1592,28.3318,1.4927
601179.SH,2016-07-31,269.1088,228.7425,27.6302,1.4989
601179.SH,2016-06-30,259.8822,220.8999,26.6829,1.4475
601179.SH,2016-05-31,275.7725,234.4066,28.3144,1.477
601179.SH,2016-04-30,279.3606,237.4565,28.6828,1.4962
601179.SH,2016-03-31,288.0746,244.8634,31.8676,1.5627
601179.SH,2016-02-29,261.9326,222.6427,43.8841,1.4503
601179.SH,2016-01-31,266.5459,226.564,44.657,1.4759
601186.SH,2020-12-31,982.8501,908.7564,5.2618,0.5976
601186.SH,2020-11-30,1078.3478,988.1288,5.7214,0.6498
601186.SH,2020-10-31,1052.5721,958.2204,5.5482,0.6301
601186.SH,2020-09-30,1050.864,953.6191,5.5649,0.6442
601186.SH,2020-08-31,1136.7809,1027.2398,5.9945,0.6939
601186.SH,2020-07-31,1126.9664,1011.1353,6.1904,0.7063
601186.SH,2020-06-30,1079.4732,963.972,5.9016,0.6622
601186.SH,2020-05-31,1127.3912,995.0307,6.0918,0.6835
601186.SH,2020-04-30,1286.0107,1125.0174,6.8876,0.7728
601186.SH,2020-03-31,1295.4383,1130.769,6.6091,0.7863
601186.SH,2020-02-29,1259.2452,1092.8083,6.4575,0.8012
601186.SH,2020-01-31,1223.956,1083.6057,6.4031,0.7944
601186.SH,2019-12-31,1325.0789,1166.4291,6.8925,0.8552
601186.SH,2019-11-30,1263.0199,1112.3638,6.573,0.8155
601186.SH,2019-10-31,1239.3378,1079.0044,6.3759,0.7911
601186.SH,2019-09-30,1248.7094,1088.207,6.687,0.7564
601186.SH,2019-08-31,1205.4677,1046.7953,6.4325,0.7215
601186.SH,2019-07-31,1283.3874,1116.9651,7.1665,0.7699
601186.SH,2019-06-30,1319.5454,1144.5729,7.3436,0.8789
601186.SH,2019-05-31,1248.6882,1081.3051,6.9377,0.8303
601186.SH,2019-04-30,1411.8844,1246.9518,8.0005,0.9575
601186.SH,2019-03-31,1507.113,1324.0236,8.7147,1.0455
601186.SH,2019-02-28,1511.3402,1311.37,8.5178,1.0744
601186.SH,2019-01-31,1353.7257,1160.6775,7.539,0.9509
601186.SH,2018-12-31,1447.9734,1250.4028,8.1218,1.0244
601186.SH,2018-11-30,1448.705,1264.2067,8.2114,0.9073
601186.SH,2018-10-31,1448.1974,1265.357,8.2189,0.9082
601186.SH,2018-09-30,1475.5469,1282.6119,8.631,0.9463
601186.SH,2018-08-31,1390.6688,1219.344,8.2052,0.8996
601186.SH,2018-07-31,1348.7053,1177.9323,8.3766,0.9099
601186.SH,2018-06-30,1130.7465,991.5798,7.0514,0.7539
601186.SH,2018-05-31,1205.7514,1054.8476,7.5014,0.802
601186.SH,2018-04-30,1296.4671,1139.9716,8.1067,0.8667
601186.SH,2018-03-31,1256.1445,1125.0174,8.2709,0.8889
601186.SH,2018-02-28,1351.1649,1210.1414,9.2734,1.0244
601186.SH,2018-01-31,1511.5567,1351.6313,10.3576,1.1442
601186.SH,2017-12-31,1438.7066,1281.4615,9.8199,1.0848
601186.SH,2017-11-30,1512.7418,1350.481,10.3488,1.1432
601186.SH,2017-10-31,1549.9776,1376.9385,10.5515,1.1656
601186.SH,2017-09-30,1538.9353,1364.2849,10.9557,1.1903
601186.SH,2017-08-31,1613.0105,1433.3044,11.5099,1.2505
601186.SH,2017-07-31,1688.0882,1503.4742,12.4059,1.3463
601186.SH,2017-06-30,1567.29,1383.8404,11.4187,1.2191
601186.SH,2017-05-31,1582.9621,1387.2914,11.4472,1.2221
601186.SH,2017-04-30,1700.1354,1500.0232,12.3774,1.3215
601186.SH,2017-03-31,1697.4049,1494.2716,12.6002,1.3446
601186.SH,2017-02-28,1726.1223,1524.18,13.1774,1.4251
601186.SH,2017-01-31,1612.3778,1413.7489,12.2226,1.3219
601186.SH,2016-12-31,1561.1435,1375.7882,11.8944,1.2864
601186.SH,2016-11-30,1650.2759,1447.1083,12.511,1.3531
601186.SH,2016-10-31,1360.8683,1184.8343,10.2435,1.1078
601186.SH,2016-09-30,1193.7537,1036.4424,9.3135,0.9944
601186.SH,2016-08-31,1246.6512,1076.7038,9.6753,1.1268
601186.SH,2016-07-31,1191.6708,1026.0895,9.2889,1.0738
601186.SH,2016-06-30,1317.322,1022.0201,10.3719,1.1778
601186.SH,2016-05-31,1333.7101,1037.4119,10.5281,1.1955
601186.SH,2016-04-30,1373.5724,1072.3002,10.8822,1.2357
601186.SH,2016-03-31,1449.1996,1150.2856,12.038,1.3632
601186.SH,2016-02-29,1248.0897,998.4192,11.0476,1.2322
601186.SH,2016-01-31,1294.594,1035.3597,11.4563,1.2777
601198.SH,2020-12-31,367.3604,367.3604,26.5073,1.7543
601198.SH,2020-11-30,364.6024,364.6024,26.3083,1.7411
601198.SH,2020-10-31,336.4712,336.4712,24.2784,1.6068
601198.SH,2020-09-30,353.8464,353.8464,30.9578,1.7199
601198.SH,2020-08-31,368.1877,368.1877,32.2125,1.7896
601198.SH,2020-07-31,379.2196,379.2196,38.8791,1.8718
601198.SH,2020-06-30,300.6177,300.6177,30.8205,1.4561
601198.SH,2020-05-31,289.0343,289.0343,29.6329,1.4
601198.SH,2020-04-30,295.6534,295.6534,30.3116,1.432
601198.SH,2020-03-31,300.8935,300.8935,22.5045,1.477
601198.SH,2020-02-29,333.4374,333.4374,24.9385,1.6368
601198.SH,2020-01-31,338.4018,338.4018,25.3098,1.6611
601198.SH,2019-12-31,362.396,362.396,27.1044,1.7789
601198.SH,2019-11-30,298.6871,298.6871,22.3394,1.4662
601198.SH,2019-10-31,300.0661,300.0661,22.4426,1.4729
601198.SH,2019-09-30,301.9967,301.9967,23.3026,1.5259
601198.SH,2019-08-31,294.826,294.826,22.7493,1.4896
601198.SH,2019-07-31,310.8222,310.8222,24.1824,1.5823
601198.SH,2019-06-30,327.6457,327.6457,25.4913,1.6374
601198.SH,2019-05-31,321.854,321.854,25.0407,1.6085
601198.SH,2019-04-30,365.4298,365.4298,28.4309,1.8263
601198.SH,2019-03-31,380.5986,380.5986,32.7878,1.9489
601198.SH,2019-02-28,362.1202,362.1202,31.1959,1.8543
601198.SH,2019-01-31,261.4547,261.4547,22.5238,1.3388
601198.SH,2018-12-31,263.661,263.661,22.7139,1.3501
601198.SH,2018-11-30,289.3101,289.3101,24.9235,1.4815
601198.SH,2018-10-31,279.933,279.933,24.1157,1.4335
601198.SH,2018-09-30,282.9668,282.9668,21.4287,1.4742
601198.SH,2018-08-31,275.7961,275.7961,20.8857,1.4369
601198.SH,2018-07-31,345.5725,345.5725,26.9109,1.7764
601198.SH,2018-06-30,359.6381,359.6381,28.0062,1.8487
601198.SH,2018-05-31,390.803,390.803,30.4332,2.0089
601198.SH,2018-04-30,374.5311,374.5311,29.166,1.9253
601198.SH,2018-03-31,391.9062,391.9062,33.133,2.0634
601198.SH,2018-02-28,380.3228,380.3228,32.1537,2.0024
601198.SH,2018-01-31,401.5591,183.1591,33.9491,2.1142
601198.SH,2017-12-31,397.1463,181.1463,33.576,2.091
601198.SH,2017-11-30,452.8571,206.5571,38.286,2.3843
601198.SH,2017-10-31,465.5438,212.3438,39.3585,2.4511
601198.SH,2017-09-30,507.189,184.6356,43.8327,2.717
601198.SH,2017-08-31,528.4253,192.3664,45.668,2.8307
601198.SH,2017-07-31,497.8119,181.222,36.1645,2.7202
601198.SH,2017-06-30,475.4724,173.0896,34.5416,2.5981
601198.SH,2017-05-31,468.5775,170.5796,34.0407,2.5039
601198.SH,2017-04-30,473.8176,155.3072,34.4214,2.5319
601198.SH,2017-03-31,507.189,166.2456,36.9339,2.7812
601198.SH,2017-02-28,536.6991,175.9184,39.0829,2.943
601198.SH,2017-01-31,528.9769,173.3872,38.5205,2.9006
601198.SH,2016-12-31,553.2469,181.3424,40.2879,3.0337
601198.SH,2016-11-30,637.0889,208.824,46.3933,3.4935
601198.SH,2016-10-31,639.2953,209.5472,46.554,3.5056
601198.SH,2016-09-30,549.8784,198.5184,42.5945,4.2112
601198.SH,2016-08-31,578.424,208.824,44.8057,4.4298
601198.SH,2016-07-31,556.8896,201.0496,33.9251,4.3526
601198.SH,2016-06-30,611.9776,220.9376,37.281,4.7831
601198.SH,2016-05-31,607.4704,219.3104,37.0064,4.5264
601198.SH,2016-04-30,607.4704,219.3104,37.0064,4.5264
601198.SH,2016-03-31,675.8296,243.9896,33.0652,4.9748
601198.SH,2016-02-29,482.7712,174.2912,23.6197,3.5537
601198.SH,2016-01-31,565.4032,112.9,27.6625,4.162
601211.SH,2020-12-31,1450.0338,1303.815,14.1416,1.2587
601211.SH,2020-11-30,1541.7685,1392.3226,15.1016,1.3442
601211.SH,2020-10-31,1504.7258,1383.0582,14.8434,1.3212
601211.SH,2020-09-30,1502.3846,1371.0316,17.9129,1.3413
601211.SH,2020-08-31,1602.6958,1453.6183,18.9931,1.4222
601211.SH,2020-07-31,1549.7916,1388.9795,22.0748,1.3403
601211.SH,2020-06-30,1433.5713,1297.2826,20.6175,1.2518
601211.SH,2020-05-31,1308.1136,1177.7762,18.7182,1.1365
601211.SH,2020-04-30,1413.421,1271.7277,20.2113,1.2272
601211.SH,2020-03-31,1370.3802,1223.6246,16.7906,1.1949
601211.SH,2020-02-29,1440.5921,1277.7406,17.5562,1.2716
601211.SH,2020-01-31,1474.4685,1320.5825,18.1449,1.2903
601211.SH,2019-12-31,1561.7852,1389.7308,21.2744,1.3831
601211.SH,2019-11-30,1404.6805,1255.9438,19.2264,1.2499
601211.SH,2019-10-31,1432.5692,1282.2502,19.6291,1.2761
601211.SH,2019-09-30,1473.7464,1320.5824,20.2757,1.2386
601211.SH,2019-08-31,1425.0673,1284.505,19.7218,1.2047
601211.SH,2019-07-31,1517.1816,1361.1695,20.8988,1.2527
601211.SH,2019-06-30,1549.6356,1379.2082,21.9281,1.3745
601211.SH,2019-05-31,1371.5579,1207.8406,19.2035,1.2037
601211.SH,2019-04-30,1615.3941,1415.2855,22.5017,1.4104
601211.SH,2019-03-31,1694.307,1514.4973,26.1751,1.5633
601211.SH,2019-02-28,1644.8509,1466.3941,25.3409,1.3757
601211.SH,2019-01-31,1431.6027,1260.4522,21.782,1.3005
601211.SH,2018-12-31,1317.7151,1151.4686,15.9715,1.0802
601211.SH,2018-11-30,1378.3076,1205.5846,16.7222,1.131
601211.SH,2018-10-31,1321.8683,1146.2073,15.8986,1.0753
601211.SH,2018-09-30,1296.3639,1126.6654,14.3002,1.1796
601211.SH,2018-08-31,1267.5786,1098.8558,13.9472,1.1504
601211.SH,2018-07-31,1297.5355,1128.1686,14.3193,1.0738
601211.SH,2018-06-30,1276.3244,1107.8751,13.4107,1.0545
601211.SH,2018-05-31,1440.5745,794.6197,15.2758,1.1678
601211.SH,2018-04-30,1505.6118,835.3209,16.0582,1.2276
601211.SH,2018-03-31,1446.2489,807.3979,15.0442,1.2074
601211.SH,2018-02-28,1516.7611,844.313,15.7309,1.2878
601211.SH,2018-01-31,1700.5746,949.8521,17.6972,1.4205
601211.SH,2017-12-31,1566.2049,876.4943,17.4842,1.3369
601211.SH,2017-11-30,1694.6155,956.95,19.0891,1.4596
601211.SH,2017-10-31,1684.9064,943.6985,18.8247,1.4394
601211.SH,2017-09-30,1797.1223,1023.6809,19.6797,1.6121
601211.SH,2017-08-31,1794.765,1021.3146,19.6342,1.6083
601211.SH,2017-07-31,1747.0036,988.659,19.0114,1.7026
601211.SH,2017-06-30,1711.2192,970.6748,17.819,1.5511
601211.SH,2017-05-31,1613.235,911.5162,16.733,1.4565
601211.SH,2017-04-30,1529.3447,861.6876,15.7233,1.3767
601211.SH,2017-03-31,1391.5625,871.2567,14.1399,1.4347
601211.SH,2017-02-28,1459.425,913.7454,14.8294,1.4599
601211.SH,2017-01-31,1460.95,914.7002,14.845,1.4615
601211.SH,2016-12-31,1417.4875,887.4883,12.4497,1.4539
601211.SH,2016-11-30,1518.1375,950.5052,13.3337,1.5571
601211.SH,2016-10-31,1360.3,851.6832,11.9474,1.5547
601211.SH,2016-09-30,1352.675,846.9092,12.2051,1.4352
601211.SH,2016-08-31,1417.4875,887.4883,12.7899,1.5039
601211.SH,2016-07-31,1348.8625,844.5222,12.1707,1.4304
601211.SH,2016-06-30,1356.4875,849.2962,8.901,1.4676
601211.SH,2016-05-31,1402.2375,280.4475,9.2012,1.4547
601211.SH,2016-04-30,1393.85,278.77,9.1461,1.446
601211.SH,2016-03-31,1502.8875,300.5775,9.5723,1.5766
601211.SH,2016-02-29,1245.925,249.185,7.9356,1.307
601211.SH,2016-01-31,1325.225,265.045,8.4407,1.3902
601216.SH,2020-12-31,417.6819,417.6819,15.8383,2.3194
601216.SH,2020-11-30,445.5273,445.5273,16.8942,2.474
601216.SH,2020-10-31,593.1926,593.1926,22.4936,3.294
601216.SH,2020-09-30,609.2249,609.2249,25.5275,3.5035
601216.SH,2020-08-31,789.7984,789.7984,33.0939,4.542
601216.SH,2020-07-31,630.3199,630.3199,26.2859,3.7826
601216.SH,2020-06-30,214.3256,214.3256,8.9379,1.2862
601216.SH,2020-05-31,209.2628,209.2628,8.7268,1.2558
601216.SH,2020-04-30,242.1711,242.1711,10.0991,1.2345
601216.SH,2020-03-31,207.5752,207.5752,8.8124,1.1223
601216.SH,2020-02-29,227.8265,227.8265,9.6721,1.2318
601216.SH,2020-01-31,246.3901,246.3901,10.4602,1.3322
601216.SH,2019-12-31,264.1099,264.1099,11.2125,1.428
601216.SH,2019-11-30,254.8281,254.8281,10.8185,1.3778
601216.SH,2019-10-31,249.7653,249.7653,10.6035,1.3504
601216.SH,2019-09-30,253.9843,253.9843,11.1944,1.4177
601216.SH,2019-08-31,248.9215,248.9215,10.9713,1.3895
601216.SH,2019-07-31,272.548,272.548,12.236,1.5874
601216.SH,2019-06-30,277.6108,277.6108,12.4633,1.6169
601216.SH,2019-05-31,274.2356,274.2356,12.3117,1.5973
601216.SH,2019-04-30,306.3,306.3,13.7513,1.784
601216.SH,2019-03-31,335.8331,335.8331,13.9516,2.0978
601216.SH,2019-02-28,345.9587,345.9587,14.3723,2.161
601216.SH,2019-01-31,219.3885,219.3885,9.1141,1.3704
601216.SH,2018-12-31,221.0761,221.0761,9.1842,1.381
601216.SH,2018-11-30,239.6397,239.6397,9.9554,1.4969
601216.SH,2018-10-31,232.8893,232.8893,9.675,1.4548
601216.SH,2018-09-30,267.4852,267.4852,10.0185,1.5789
601216.SH,2018-08-31,264.9537,264.9537,9.9237,1.5639
601216.SH,2018-07-31,281.8298,281.8298,11.7704,1.7299
601216.SH,2018-06-30,284.3612,284.3612,11.8761,1.7187
601216.SH,2018-05-31,334.1455,334.1455,13.9553,2.0196
601216.SH,2018-04-30,370.429,370.429,15.4707,2.2389
601216.SH,2018-03-31,397.4306,397.4306,18.0457,2.6157
601216.SH,2018-02-28,397.4306,397.4306,18.0457,2.6157
601216.SH,2018-01-31,397.4306,397.4306,18.0457,2.6157
601216.SH,2017-12-31,397.4306,397.4306,18.0457,2.6157
601216.SH,2017-11-30,421.0571,421.0571,19.1185,2.7712
601216.SH,2017-10-31,432.0265,432.0265,19.6166,2.8434
601216.SH,2017-09-30,426.1199,426.1199,22.6731,2.9422
601216.SH,2017-08-31,454.8091,454.8091,24.1996,3.1403
601216.SH,2017-07-31,450.5901,450.5901,24.6174,3.1709
601216.SH,2017-06-30,412.6191,412.6191,22.5429,2.9037
601216.SH,2017-05-31,411.7752,411.7752,22.4968,2.8978
601216.SH,2017-04-30,395.743,395.743,21.6209,2.785
601216.SH,2017-03-31,410.0876,410.0876,35.4578,3.131
601216.SH,2017-02-28,429.4951,429.4951,37.1358,3.2791
601216.SH,2017-01-31,379.7108,379.7108,32.8313,2.899
601216.SH,2016-12-31,392.3678,342.8352,33.9257,2.9957
601216.SH,2016-11-30,439.6207,384.1229,38.0113,3.3564
601216.SH,2016-10-31,437.0893,381.911,37.7925,3.3371
601216.SH,2016-09-30,411.7752,359.7926,38.3058,3.2378
601216.SH,2016-08-31,355.2405,310.3949,33.0466,2.7932
601216.SH,2016-07-31,329.9265,288.2765,33.8103,2.6433
601216.SH,2016-06-30,315.1599,275.3741,32.2971,2.525
601216.SH,2016-05-31,312.2066,272.7936,31.9944,2.5013
601216.SH,2016-04-30,333.3017,291.2256,34.1562,2.6704
601216.SH,2016-03-31,326.9732,285.696,38.8663,2.7363
601216.SH,2016-02-29,277.6108,242.5651,32.9988,2.3232
601216.SH,2016-01-31,287.7364,251.4125,34.2024,2.4079
601225.SH,2020-12-31,934,934,6.6531,1.3897
601225.SH,2020-11-30,1044,1044,7.4367,1.5534
601225.SH,2020-10-31,875,875,6.2328,1.3019
601225.SH,2020-09-30,839,839,7.7987,1.388
601225.SH,2020-08-31,813,813,7.557,1.345
601225.SH,2020-07-31,809,809,7.2071,1.4062
601225.SH,2020-06-30,721,721,6.4232,1.1816
601225.SH,2020-05-31,717,717,6.3875,1.175
601225.SH,2020-04-30,754,754,6.7171,1.2357
601225.SH,2020-03-31,748,748,6.4505,1.2852
601225.SH,2020-02-29,790,790,6.8127,1.3574
601225.SH,2020-01-31,839,839,7.4829,1.4878
601225.SH,2019-12-31,899,899,8.018,1.5942
601225.SH,2019-11-30,848,848,7.5632,1.5038
601225.SH,2019-10-31,838,838,7.474,1.486
601225.SH,2019-09-30,873,873,7.9947,1.652
601225.SH,2019-08-31,890,890,8.1504,1.6842
601225.SH,2019-07-31,946,946,8.6583,1.915
601225.SH,2019-06-30,924,924,8.4569,1.7567
601225.SH,2019-05-31,873,873,7.9901,1.6597
601225.SH,2019-04-30,902,902,8.2556,1.7148
601225.SH,2019-03-31,891,891,8.1043,1.763
601225.SH,2019-02-28,893,893,8.1225,1.7669
601225.SH,2019-01-31,842,842,7.6586,1.666
601225.SH,2018-12-31,744,744,6.6162,1.4888
601225.SH,2018-11-30,772,772,6.8652,1.5448
601225.SH,2018-10-31,853,853,7.5855,1.7069
601225.SH,2018-09-30,870,870,7.9665,1.8613
601225.SH,2018-08-31,749,749,6.8585,1.6024
601225.SH,2018-07-31,761,761,7.1677,1.7564
601225.SH,2018-06-30,822,822,7.7423,1.7303
601225.SH,2018-05-31,805,805,7.5822,1.6945
601225.SH,2018-04-30,800,800,7.5351,1.6839
601225.SH,2018-03-31,771,771,7.3784,1.7434
601225.SH,2018-02-28,873,873,8.911,2.0612
601225.SH,2018-01-31,1005,1005,10.2584,2.3728
601225.SH,2017-12-31,816,816,8.3292,1.9266
601225.SH,2017-11-30,858,858,8.7579,2.0258
601225.SH,2017-10-31,786,786,8.023,1.8558
601225.SH,2017-09-30,880,880,11.0317,2.2269
601225.SH,2017-08-31,857,857,10.7433,2.1687
601225.SH,2017-07-31,839,839,15.3452,2.3081
601225.SH,2017-06-30,707,707,12.9309,1.8879
601225.SH,2017-05-31,597,597,10.919,1.5941
601225.SH,2017-04-30,595,595,10.8825,1.5909
601225.SH,2017-03-31,618,618,-394.7599,1.8942
601225.SH,2017-02-28,553,553,-353.2398,1.6949
601225.SH,2017-01-31,530,143.63,-338.5481,1.6244
601225.SH,2016-12-31,485,131.435,-309.8035,1.4865
601225.SH,2016-11-30,548,148.508,-350.046,1.6796
601225.SH,2016-10-31,653,176.963,-417.1168,2.0014
601225.SH,2016-09-30,569,154.199,-31.9113,1.7977
601225.SH,2016-08-31,585,158.535,-32.8086,1.8483
601225.SH,2016-07-31,568,153.928,-20.7576,1.8169
601225.SH,2016-06-30,517,140.107,-18.8938,1.6537
601225.SH,2016-05-31,443,120.053,-16.1895,1.417
601225.SH,2016-04-30,491,133.061,-17.9437,1.5706
601225.SH,2016-03-31,438,118.698,-14.6184,1.4103
601225.SH,2016-02-29,436,118.156,-14.5517,1.4038
601225.SH,2016-01-31,395,107.045,-22.2236,1.1976
601231.SH,2020-12-31,427.287,422.2702,30.4696,3.7687
601231.SH,2020-11-30,477.9923,477.9923,34.0878,4.3455
601231.SH,2020-10-31,476.901,476.901,34.01,4.3355
601231.SH,2020-09-30,557.0029,557.0029,40.3908,5.3078
601231.SH,2020-08-31,510.2022,510.2022,37.0196,4.8648
601231.SH,2020-07-31,528.0887,528.0887,38.3175,5.0354
601231.SH,2020-06-30,476.3923,476.3923,38.7212,4.6954
601231.SH,2020-05-31,377.9906,377.9906,30.7231,3.592
601231.SH,2020-04-30,389.9868,389.9868,31.6981,3.706
601231.SH,2020-03-31,346.3641,346.3641,27.4176,3.3676
601231.SH,2020-02-29,469.3756,469.3756,37.1899,4.5679
601231.SH,2020-01-31,430.8057,430.8057,34.0998,4.3937
601231.SH,2019-12-31,419.0386,419.0386,33.1202,4.2675
601231.SH,2019-11-30,351.1941,351.1941,27.7983,3.5818
601231.SH,2019-10-31,318.9904,318.9904,25.2492,3.2534
601231.SH,2019-09-30,335.3098,335.3098,28.4867,3.5853
601231.SH,2019-08-31,280.6941,280.6941,23.8467,3.0013
601231.SH,2019-07-31,299.8423,299.8423,24.6655,3.2442
601231.SH,2019-06-30,262.1988,262.1988,21.5689,2.8369
601231.SH,2019-05-31,266.5506,266.5506,21.9269,2.884
601231.SH,2019-04-30,288.0923,288.0923,23.6989,3.0012
601231.SH,2019-03-31,335.0922,335.0922,28.4045,3.5618
601231.SH,2019-02-28,279.3886,279.3886,23.6827,2.9697
601231.SH,2019-01-31,208.4535,208.4535,17.6698,2.2157
601231.SH,2018-12-31,195.8331,195.8331,15.9303,2.1624
601231.SH,2018-11-30,198.2266,198.2266,16.125,2.1889
601231.SH,2018-10-31,217.1572,217.1572,17.6649,2.3979
601231.SH,2018-09-30,208.8887,208.8887,18.1644,2.4231
601231.SH,2018-08-31,193.4396,193.4396,16.821,2.2439
601231.SH,2018-07-31,218.6803,218.6803,19.0158,2.5367
601231.SH,2018-06-30,197.3563,197.3563,16.2519,2.3494
601231.SH,2018-05-31,226.9488,226.9488,18.6888,2.5781
601231.SH,2018-04-30,241.5275,241.5275,19.8893,2.7437
601231.SH,2018-03-31,277.8654,277.8654,21.1483,3.2193
601231.SH,2018-02-28,308.9811,308.9811,23.5165,3.5796
601231.SH,2018-01-31,267.421,267.421,23.5353,3.2663
601231.SH,2017-12-31,343.1431,343.1431,30.1995,4.1912
601231.SH,2017-11-30,320.0784,320.0784,28.1696,3.9095
601231.SH,2017-10-31,333.1339,333.1339,29.3186,4.069
601231.SH,2017-09-30,310.5043,310.5043,28.3085,3.9361
601231.SH,2017-08-31,330.5228,330.5228,30.1336,4.1898
601231.SH,2017-07-31,322.4719,322.4719,29.3996,4.088
601231.SH,2017-06-30,341.8376,341.8376,33.9169,4.4801
601231.SH,2017-05-31,293.5321,293.5321,29.1241,3.7218
601231.SH,2017-04-30,248.0553,248.0553,24.6119,3.1452
601231.SH,2017-03-31,268.0738,268.0738,33.277,3.5578
601231.SH,2017-02-28,225.6433,225.6433,28.01,2.9946
601231.SH,2017-01-31,214.7637,214.7637,26.6594,2.8503
601231.SH,2016-12-31,233.0414,233.0414,31.0642,3.2234
