code,report_date,revenue,ocf,roe,net_profit,total_assets,total_liabilities
601766.SH,Q1 FY2016,403.3097,-46.3029,2.0326,24.4928,3186.628,2028.9
601766.SH,Q2 FY2016,538.7397,-34.8809,2.8601,36.2511,3307.3765,2157.994
601766.SH,Q3 FY2016,528.5475,114.7259,2.7526,33.0293,3433.0235,2250.1497
601766.SH,Q4 FY2016,826.6247,176.3216,3.6787,45.326,3383.1061,2145.06
601766.SH,Q1 FY2017,335.9233,-155.2856,1.0333,14.9929,3441.7645,2066.8551
601766.SH,Q2 FY2017,551.2468,-19.8108,2.1676,31.0472,3606.6767,2267.5071
601766.SH,Q3 FY2017,519.4902,80.1969,2.7032,36.4827,3757.7797,2380.5605
601766.SH,Q4 FY2017,703.4653,256.99,3.3359,47.5928,3751.7089,2333.0148
601766.SH,Q1 FY2018,329.2291,-93.89,1.0403,15.3433,3723.8832,2290.7126
601766.SH,Q2 FY2018,533.6799,-11.5285,2.336,34.061,3760.3368,2342.4042
601766.SH,Q3 FY2018,490.7487,98.1076,2.7813,37.4952,3981.3021,2522.64
601766.SH,Q4 FY2018,837.1687,196.0043,2.9831,43.0857,3575.2305,2078.3842
601766.SH,Q1 FY2019,396.6778,-44.5549,1.375,20.3295,3772.264,2245.9828
601766.SH,Q2 FY2019,564.7924,-89.3468,2.3137,35.317,3991.3348,2477.8023
601766.SH,Q3 FY2019,583.7284,78.5532,2.7788,41.0086,4116.4354,2564.2896
601766.SH,Q4 FY2019,744.9097,280.6538,2.5206,41.5819,3835.7249,2247.44
601766.SH,Q1 FY2020,333.9514,-90.4006,0.5489,9.7197,3968.206,2371.8714
601766.SH,Q2 FY2020,560.0819,-57.4536,2.1663,35.2241,4215.2412,2627.6375
601766.SH,Q3 FY2020,563.7165,-3.8259,2.2661,38.1309,4371.777,2748.0129
601766.SH,Q4 FY2020,818.8106,131.3561,3.2262,55.1559,3923.8037,2232.388
601808.SH,Q1 FY2016,33.7498,9.0545,-2.003,-9.2271,905.0221,446.3086
601808.SH,Q2 FY2016,36.1477,-6.008,-17.822,-74.7682,809.532,427.3819
601808.SH,Q3 FY2016,38.1437,-2.1097,-1.8227,-6.89,814.6647,439.4237
601808.SH,Q4 FY2016,43.4807,26.4697,-6.5103,-23.7092,805.4406,452.4768
601808.SH,Q1 FY2017,30.5774,1.9644,-1.5595,-5.332,795.0295,447.4358
601808.SH,Q2 FY2017,40.4448,1.9956,0.5076,1.8283,741.9184,396.9077
601808.SH,Q3 FY2017,46.5511,7.0897,0.6481,2.3178,736.4142,390.5928
601808.SH,Q4 FY2017,56.7909,43.6951,0.5199,1.898,738.5727,391.7949
601808.SH,Q1 FY2018,34.2787,-8.4792,-1.9078,-6.4399,708.1184,369.8032
601808.SH,Q2 FY2018,47.1213,-0.014,0.8161,2.8073,727.6814,386.6576
601808.SH,Q3 FY2018,55.7835,0.9115,0.2883,1.0019,738.8733,395.5695
601808.SH,Q4 FY2018,82.2752,49.3054,1.0116,3.5175,746.87,400.096
601808.SH,Q1 FY2019,59.0778,-0.053,0.0897,0.3862,759.7255,413.1304
601808.SH,Q2 FY2019,76.5502,-11.2721,2.7062,9.4774,754.2306,401.4543
601808.SH,Q3 FY2019,77.7195,22.6623,3.2034,11.5184,774.3751,408.5073
601808.SH,Q4 FY2019,98.004,58.3463,1.0485,3.8982,761.0184,391.9156
601808.SH,Q1 FY2020,81.6841,11.8051,3.052,11.4168,761.8798,380.7176
601808.SH,Q2 FY2020,63.4295,-14.9045,1.5195,5.8089,814.273,435.258
601808.SH,Q3 FY2020,69.3843,-4.2422,1.1626,4.4459,772.7019,390.3214
601808.SH,Q4 FY2020,75.0941,82.7942,1.433,5.5116,759.4231,372.535
601788.SH,Q1 FY2016,18.4431,64.6645,1.484,6.0479,1914.382,1495.5592
601788.SH,Q2 FY2016,22.0859,5.0955,2.3432,9.2678,1737.3357,1339.7125
601788.SH,Q3 FY2016,23.9338,-172.212,2.048,8.7951,1714.6005,1233.8243
601788.SH,Q4 FY2016,27.1836,-94.0036,1.3347,6.6561,1776.3726,1290.006
601788.SH,Q1 FY2017,17.3102,-84.31,1.234,6.1432,1779.9053,1285.5408
601788.SH,Q2 FY2017,22.3613,72.1597,1.3573,6.7235,1948.5613,1455.8542
601788.SH,Q3 FY2017,27.0586,-72.8546,2.1337,10.6151,1993.1304,1489.8057
601788.SH,Q4 FY2017,31.6514,-335.759,1.5322,7.7881,2058.6437,1558.417
601788.SH,Q1 FY2018,23.3532,44.2252,1.492,7.7002,2041.3318,1532.122
601788.SH,Q2 FY2018,17.7904,-41.0557,0.4844,2.7067,2111.1418,1611.3457
601788.SH,Q3 FY2018,17.3449,-54.0067,0.4275,2.402,2084.3557,1581.2829
601788.SH,Q4 FY2018,18.6342,-132.3026,-2.2366,-10.3705,2057.7904,1570.2118
601788.SH,Q1 FY2019,34.2105,249.2912,2.7451,13.5711,2144.7782,1641.3468
601788.SH,Q2 FY2019,24.3998,147.9658,0.5997,3.2501,2058.4732,1557.5038
601788.SH,Q3 FY2019,25.9147,6.9955,1.3461,6.8488,2056.7097,1548.5562
601788.SH,Q4 FY2019,16.0486,-47.161,-3.5156,-16.7291,2040.9035,1550.7154
601788.SH,Q1 FY2020,28.1827,232.838,2.3019,11.4698,2162.6971,1661.7483
601788.SH,Q2 FY2020,34.9679,-164.2401,2.1431,10.7544,2050.3813,1541.0968
601788.SH,Q3 FY2020,43.5598,-7.9677,2.274,11.9574,2294.6535,1753.8627
601788.SH,Q4 FY2020,51.9531,196.4351,-1.8598,-9.5176,2287.3638,1755.4128
601818.SH,Q1 FY2016,235.4,810.96,3.7061,84.6,3.494,3.2611
601818.SH,Q2 FY2016,234.28,2334.23,3.4628,80.08,3.7649,3.535
601818.SH,Q3 FY2016,237.86,-850.66,3.3508,80.21,3.8364,3.5877
601818.SH,Q4 FY2016,232.83,1202.26,2.3639,58.99,4.02,3.769
601818.SH,Q1 FY2017,236.57,-1635.06,3.341,85.99,4.127,3.8632
601818.SH,Q2 FY2017,226.77,-765.93,3.1629,83.73,4.0335,3.7674
601818.SH,Q3 FY2017,224.57,358.26,3.1507,85.08,4.0304,3.7561
601818.SH,Q4 FY2017,230.59,615.52,2.1134,61.31,4.0882,3.7828
601818.SH,Q1 FY2018,253.44,-546.05,2.9643,90.71,4.1632,3.8566
601818.SH,Q2 FY2018,268.87,1761.17,2.9583,90.3,4.2833,3.9784
601818.SH,Q3 FY2018,291.24,-181.02,3.1322,96.97,4.3554,4.0404
601818.SH,Q4 FY2018,288.89,-838.96,1.8559,59.23,4.3573,4.0349
601818.SH,Q1 FY2019,338.43,-321.97,2.9792,97.51,4.5203,4.1874
601818.SH,Q2 FY2019,322.96,473.66,3.2215,107.33,4.647,4.3129
601818.SH,Q3 FY2019,340.82,-240.11,3.0758,109.82,4.7232,4.3429
601818.SH,Q4 FY2019,325.91,739.42,1.5584,59.75,4.7334,4.3474
601818.SH,Q1 FY2020,373.05,2264.62,2.7698,108.73,5.232,4.8338
601818.SH,Q2 FY2020,348.09,-388.58,1.9131,75.48,5.3884,4.997
601818.SH,Q3 FY2020,347.07,-798.6,2.7105,112.83,5.2876,4.8468
601818.SH,Q4 FY2020,356.58,94.13,1.8415,82.01,5.3681,4.9131
601888.SH,Q1 FY2016,52.2992,9.1036,6.0418,7.5904,166.3343,40.0999
601888.SH,Q2 FY2016,50.3266,0.1687,3.4612,4.7575,167.3193,42.3654
601888.SH,Q3 FY2016,61.8273,3.7908,2.952,4.1864,174.8997,46.0034
601888.SH,Q4 FY2016,59.4448,6.3021,2.806,3.8179,172.8767,39.2743
601888.SH,Q1 FY2017,57.8095,2.8497,5.5489,8.0645,181.1285,40.1399
601888.SH,Q2 FY2017,67.8666,12.7541,4.4481,6.7594,193.0827,56.0669
601888.SH,Q3 FY2017,81.7704,8.0475,4.618,7.4882,206.3642,62.4819
601888.SH,Q4 FY2017,75.3763,6.52,4.5332,7.0333,209.3221,59.2093
601888.SH,Q1 FY2018,88.4911,21.3699,7.9654,12.6988,229.4138,67.6801
601888.SH,Q2 FY2018,122.3561,0.7294,5.055,10.3325,244.1737,75.2915
601888.SH,Q3 FY2018,130.1675,11.9076,5.1032,10.9024,260.656,79.2045
601888.SH,Q4 FY2018,129.0585,-6.7846,2.4276,5.418,268.4743,82.6311
601888.SH,Q1 FY2019,136.916,36.5192,13.2768,25.9252,285.0601,75.8228
601888.SH,Q2 FY2019,106.5268,-11.7559,5.2653,12.673,276.9145,65.1573
601888.SH,Q3 FY2019,112.4006,11.122,4.8285,10.6966,291.9387,69.1502
601888.SH,Q4 FY2019,123.8215,-6.625,2.2017,4.8523,306.8726,83.769
601888.SH,Q1 FY2020,76.3635,-7.4055,-0.6047,-4.7588,299.3311,80.4886
601888.SH,Q2 FY2020,116.7313,50.5156,5.6033,12.5586,341.2975,137.9426
601888.SH,Q3 FY2020,158.29,23.3948,11.9754,23.95,391.4125,166.6481
601888.SH,Q4 FY2020,174.5836,15.5178,14.1835,41.6153,419.1937,157.4053
601857.SH,Q1 FY2016,0.3528,610.32,-1.1736,-109.42,2.3935,1.0572
601857.SH,Q2 FY2016,0.7391,1118.42,0.0447,169.01,2.4185,1.0564
601857.SH,Q3 FY2016,1.1504,1909.17,0.146,207.86,2.406,1.0414
601857.SH,Q4 FY2016,1.6169,2651.79,0.6669,294.14,2.397,1.0239
601857.SH,Q1 FY2017,0.4936,729.88,0.4775,106.17,2.3902,1.0038
601857.SH,Q2 FY2017,0.9759,1448.33,1.0618,209.61,2.4,1.0158
601857.SH,Q3 FY2017,1.4577,2442.95,1.4574,298.9,2.4461,1.0662
601857.SH,Q4 FY2017,2.0159,3666.55,1.9129,367.88,2.4049,1.0233
601857.SH,Q1 FY2018,0.5427,618.02,0.8476,152.09,2.3979,1.006
601857.SH,Q2 FY2018,1.1088,1461.58,2.255,373.4,2.4083,1.008
601857.SH,Q3 FY2018,1.7099,2569.37,3.9909,633.23,2.4836,1.0683
601857.SH,Q4 FY2018,2.3536,3515.65,4.3668,724.1,2.4326,1.0216
601857.SH,Q1 FY2019,0.591,620.22,0.84,160.45,2.6344,1.2077
601857.SH,Q2 FY2019,1.1963,1344.25,2.328,391.35,2.6378,1.2117
601857.SH,Q3 FY2019,1.8144,2393.96,3.0558,535.37,2.7012,1.2683
601857.SH,Q4 FY2019,2.5168,3596.1,3.7364,670.1,2.7332,1.2886
601857.SH,Q1 FY2020,0.5091,-180.96,-1.3291,-133.53,2.7273,1.2986
601857.SH,Q2 FY2020,0.929,790.8,-2.4788,-233.27,2.6776,1.277
601857.SH,Q3 FY2020,1.4262,1633.03,0.8246,206.75,2.5669,1.2057
601857.SH,Q4 FY2020,1.9338,3185.75,1.5538,334.81,2.4884,1.1215
601866.SH,Q1 FY2016,53.1725,6.9623,-4.2767,-8.4161,1028.2438,844.792
601866.SH,Q2 FY2016,33.5164,44.6558,0.117,0.2839,1012.9368,871.4675
601866.SH,Q3 FY2016,33.9635,10.9855,1.4846,2.1485,1113.4726,970.876
601866.SH,Q4 FY2016,35.7109,14.9591,7.3857,10.1243,1254.4142,1118.7831
601866.SH,Q1 FY2017,37.3117,9.4578,2.5832,3.6397,1236.8025,1094.8382
601866.SH,Q2 FY2017,39.85,24.4134,5.0799,7.2354,1249.2083,1101.7478
601866.SH,Q3 FY2017,41.7855,10.1747,0.5943,1.0324,1233.4607,1084.2069
601866.SH,Q4 FY2017,40.4562,75.2494,2.1057,3.4167,1390.3766,1221.6387
601866.SH,Q1 FY2018,36.4064,-12.1096,1.695,3.037,1352.456,1177.833
601866.SH,Q2 FY2018,45.9958,29.8288,0.2791,0.7532,1445.9184,1275.9684
601866.SH,Q3 FY2018,48.7542,21.6202,2.9048,4.7855,1345.8364,1179.7993
601866.SH,Q4 FY2018,32.2222,26.1526,3.352,5.8063,1378.3742,1197.9729
601866.SH,Q1 FY2019,32.0097,18.6024,3.0896,5.9638,1386.3568,1180.7082
601866.SH,Q2 FY2019,36.4658,11.3074,1.3919,3.071,1427.4898,1191.8788
601866.SH,Q3 FY2019,33.3539,13.4076,1.6389,3.8764,1458.8025,1221.3781
601866.SH,Q4 FY2019,40.0624,42.3476,1.8854,4.5202,1444.9412,1202.864
601866.SH,Q1 FY2020,34.4361,10.6095,1.4061,3.4196,1544.3509,1300.0502
601866.SH,Q2 FY2020,43.7312,25.9044,2.1113,5.1136,1515.6851,1275.5959
601866.SH,Q3 FY2020,48.9107,20.1181,3.3336,8.1872,1466.2383,1215.1285
601866.SH,Q4 FY2020,62.3351,42.3127,1.8532,4.5848,1460.3879,1216.6879
601899.SH,Q1 FY2016,193.9768,4.4206,0.2329,0.8172,925.8232,608.8815
601899.SH,Q2 FY2016,388.899,36.3164,1.988,5.7667,874.9433,567.7442
601899.SH,Q3 FY2016,572.9134,53.0944,5.2426,14.5202,869.8794,565.8024
601899.SH,Q4 FY2016,788.5114,86.0167,6.6539,16.8727,892.177,581.0119
601899.SH,Q1 FY2017,184.5747,10.1546,3.5351,11.0361,917.8688,592.0606
601899.SH,Q2 FY2017,375.2363,33.0581,4.958,17.6272,948.7568,584.0557
601899.SH,Q3 FY2017,619.7726,57.6488,7.1398,26.7163,936.5926,559.6978
601899.SH,Q4 FY2017,945.4862,97.6436,11.1778,32.4755,893.1526,516.7242
601899.SH,Q1 FY2018,228.6359,13.2694,3.0795,13.851,909.6529,528.3463
601899.SH,Q2 FY2018,498.1389,49.8069,7.2209,30.6875,909.8894,532.6779
601899.SH,Q3 FY2018,761.7278,66.1958,9.4723,39.0797,912.6602,530.0528
601899.SH,Q4 FY2018,1059.9425,102.3301,10.8509,46.8268,1128.793,656.0559
601899.SH,Q1 FY2019,290.4194,12.8493,2.1302,10.4989,1131.3422,659.4515
601899.SH,Q2 FY2019,671.984,44.0621,4.5547,22.3917,1165.8196,695.6182
601899.SH,Q3 FY2019,1016.2733,60.5729,7.3225,35.7538,1175.3979,698.1748
601899.SH,Q4 FY2019,1360.9798,106.6556,9.3494,50.609,1238.3095,667.5135
601899.SH,Q1 FY2020,361.6186,23.2603,2.063,13.2642,1396.7765,810.9715
601899.SH,Q2 FY2020,831.4226,64.7508,4.7714,30.9099,1498.0464,903.3933
601899.SH,Q3 FY2020,1304.3351,99.0494,8.8259,57.9695,1709.1395,1017.5836
601899.SH,Q4 FY2020,1715.0134,142.684,12.0837,84.5804,1823.1325,1077.1681
601901.SH,Q1 FY2016,19.2495,-127.6675,2.4184,8.4547,1638.0252,1280.9489
601901.SH,Q2 FY2016,25.6267,79.7276,3.728,12.9791,1444.5176,1089.1067
601901.SH,Q3 FY2016,17.4944,-134.1128,1.4583,5.1441,1457.9758,1095.8349
601901.SH,Q4 FY2016,15.2283,-66.4945,-0.2704,-0.7547,1523.3873,1161.4189
601901.SH,Q1 FY2017,13.2452,19.6787,1.135,4.1255,1495.9408,1129.1586
601901.SH,Q2 FY2017,16.4365,88.757,1.1593,4.0008,1500.9852,1129.0412
601901.SH,Q3 FY2017,17.3498,-60.8266,1.3757,5.1823,1563.2488,1183.6967
601901.SH,Q4 FY2017,12.4983,38.9428,0.3279,1.2172,1483.3626,1101.4062
601901.SH,Q1 FY2018,12.9462,-14.6181,0.8417,3.0989,1500.4345,1113.855
601901.SH,Q2 FY2018,10.1431,-22.6658,-0.2943,-1.1229,1545.641,1162.4259
601901.SH,Q3 FY2018,13.9573,-35.6585,0.6601,2.7688,1547.3486,1159.2074
601901.SH,Q4 FY2018,20.1437,9.0467,0.5466,2.0585,1482.2176,1095.5602
601901.SH,Q1 FY2019,18.4494,199.9913,1.5437,5.8219,1494.8493,1101.5489
601901.SH,Q2 FY2019,17.4339,13.5526,0.4582,1.6438,1550.9821,1158.1403
601901.SH,Q3 FY2019,13.7892,-32.3463,0.8094,3.1256,1416.2246,1020.0563
601901.SH,Q4 FY2019,16.2769,71.8858,-0.1745,-0.7626,1365.9519,971.1481
601901.SH,Q1 FY2020,19.3568,87.4068,0.9806,3.7853,1320.9539,924.477
601901.SH,Q2 FY2020,14.5726,-37.5277,0.6757,2.7466,1280.8765,884.5009
601901.SH,Q3 FY2020,23.316,10.8001,2.1291,8.4496,1202.9379,797.9672
601901.SH,Q4 FY2020,18.1727,14.9224,-0.9703,-3.0002,1232.5637,828.9896
601872.SH,Q1 FY2016,16.5443,11.5755,3.0265,7.0264,318.8883,130.7457
601872.SH,Q2 FY2016,31.6318,23.8529,10.8846,20.9961,346.2517,146.3869
601872.SH,Q3 FY2016,44.6843,30.5489,12.1277,24.1737,364.237,159.9527
601872.SH,Q4 FY2016,60.2507,35.1393,11.6627,22.5186,386.1662,176.449
601872.SH,Q1 FY2017,17.6048,11.9733,1.8796,5.2326,391.2236,177.2685
601872.SH,Q2 FY2017,32.6768,21.283,3.2196,7.9544,423.8174,210.661
601872.SH,Q3 FY2017,45.9664,25.0113,4.4564,9.7328,388.2658,192.1761
601872.SH,Q4 FY2017,60.9535,29.5315,3.9405,9.2292,377.9089,185.2453
601872.SH,Q1 FY2018,13.9079,4.2732,0.3146,0.0623,370.3503,183.9133
601872.SH,Q2 FY2018,26.8489,8.2178,0.6863,0.1571,400.7579,205.7366
601872.SH,Q3 FY2018,73.1899,13.4022,2.5324,3.5896,483.7423,287.8643
601872.SH,Q4 FY2018,109.311,41.2225,6.5786,10.8982,499.5555,296.2874
601872.SH,Q1 FY2019,31.3552,8.6449,1.39,2.7988,516.6023,313.6866
601872.SH,Q2 FY2019,63.7586,18.9146,2.3309,4.8148,523.2913,318.5063
601872.SH,Q3 FY2019,98.0706,31.0448,3.4865,7.3582,532.0838,319.4361
601872.SH,Q4 FY2019,145.5641,46.2401,7.0773,16.2649,548.1764,290.6885
601872.SH,Q1 FY2020,45.7958,14.7487,4.8918,12.5298,638.9133,370.1686
601872.SH,Q2 FY2020,96.7914,34.7064,11.532,30.4662,653.8692,374.2869
601872.SH,Q3 FY2020,142.0522,57.8479,15.0159,39.9283,634.4514,353.3201
601872.SH,Q4 FY2020,180.7293,75.6471,10.9173,28.1191,586.3467,326.3053
601939.SH,Q1 FY2016,1879.44,3600.31,4.6329,679.11,19.1438,17.6336
601939.SH,Q2 FY2016,1449.08,1117.01,4.3722,659.92,19.7601,18.2542
601939.SH,Q3 FY2016,1397.2,5475.59,3.9568,607.67,20.5007,18.9292
601939.SH,Q4 FY2016,1325.18,-1367.59,2.3996,377.19,20.9637,19.3741
601939.SH,Q1 FY2017,1707.98,2633.13,4.3568,702.31,21.6952,20.0446
601939.SH,Q2 FY2017,1495.9,-3843.59,4.1843,687.78,21.6921,20.0475
601939.SH,Q3 FY2017,1516.06,2564.7,3.7887,632.64,22.0539,20.3453
601939.SH,Q4 FY2017,1496.65,-563.34,2.3631,413.42,22.1244,20.3286
601939.SH,Q1 FY2018,1832.21,3483.73,4.0814,740.76,22.8487,20.9951
601939.SH,Q2 FY2018,1566.82,-742.93,3.9728,733.89,22.8052,20.9406
601939.SH,Q3 FY2018,1601.44,4707.86,3.5583,673.91,23.3541,21.4152
601939.SH,Q4 FY2018,1588.44,-1290.35,2.0801,407.7,23.2227,21.2311
601939.SH,Q1 FY2019,1870.66,2816.6,3.8176,779.25,24.1909,22.1219
601939.SH,Q2 FY2019,1744.05,-1674.82,3.7613,777.83,24.3832,22.3111
601939.SH,Q3 FY2019,1781.64,637.61,3.3949,716.74,24.5177,22.3648
601939.SH,Q4 FY2019,1659.94,4033.48,1.9019,418.4,25.4363,23.2011
601939.SH,Q1 FY2020,2093.95,4950.18,3.5679,809.81,27.1102,24.7751
601939.SH,Q2 FY2020,1797.14,-4323.18,2.4699,579.58,27.6552,25.3539
601939.SH,Q3 FY2020,1823.26,5479.78,2.9633,686.7,28.2981,25.9523
601939.SH,Q4 FY2020,1844.23,-299.93,2.7829,659.7,28.1323,25.7429
601898.SH,Q1 FY2016,125.1268,-10.1401,-0.2679,-1.4205,2546.6111,1549.1222
601898.SH,Q2 FY2016,137.8812,39.9401,1.0067,10.4135,2539.1388,1535.1998
601898.SH,Q3 FY2016,151.8845,31.0822,0.3308,4.1664,2403.2487,1395.1945
601898.SH,Q4 FY2016,191.4237,59.7955,1.3338,16.1576,2418.4879,1398.883
601898.SH,Q1 FY2017,178.6477,22.4017,1.3503,18.3988,2436.3597,1395.8249
601898.SH,Q2 FY2017,192.3919,30.9606,0.5993,10.3543,2433.4291,1387.6772
601898.SH,Q3 FY2017,226.8914,53.0401,0.8346,13.0345,2478.853,1418.0402
601898.SH,Q4 FY2017,213.3014,71.6716,-0.0203,2.6732,2488.3895,1427.544
601898.SH,Q1 FY2018,257.647,8.2079,1.5695,22.0977,2494.2767,1407.1307
601898.SH,Q2 FY2018,244.4529,74.3515,1.4814,21.2686,2562.281,1475.3369
601898.SH,Q3 FY2018,269.2743,85.6399,1.4943,20.4163,2617.2249,1510.1482
601898.SH,Q4 FY2018,270.0266,35.9445,-0.7483,-1.5068,2646.5847,1539.7654
601898.SH,Q1 FY2019,295.5241,41.3384,1.6581,25.8994,2691.8258,1559.5232
601898.SH,Q2 FY2019,314.7929,61.067,2.3786,33.6377,2719.7495,1561.7763
601898.SH,Q3 FY2019,332.0689,66.6594,2.0472,28.0887,2766.7917,1574.881
601898.SH,Q4 FY2019,350.5514,50.7744,-0.1383,-1.6984,2724.8317,1551.1409
601898.SH,Q1 FY2020,275.1223,45.9358,0.6638,14.0542,2783.2965,1591.1159
601898.SH,Q2 FY2020,338.8096,45.8468,1.6928,24.3391,2824.2933,1626.3606
601898.SH,Q3 FY2020,388.5112,102.7864,1.8644,26.8819,2839.9557,1619.7412
601898.SH,Q4 FY2020,407.17,31.7509,1.7436,23.9823,2816.8638,1578.3268
601919.SH,Q1 FY2016,146.088,-5.7756,-19.0025,-43.698,1158.5928,743.8933
601919.SH,Q2 FY2016,163.3241,6.2155,-12.7228,-24.258,1178.4034,786.2736
601919.SH,Q3 FY2016,189.3328,-6.2624,-10.3646,-18.0093,1208.2722,834.5005
601919.SH,Q4 FY2016,212.8569,21.0179,-3.7252,-5.047,1196.5273,821.0386
601919.SH,Q1 FY2017,201.0145,-6.4387,1.4557,4.7931,1205.743,820.4359
601919.SH,Q2 FY2017,233.6721,24.2565,8.1366,29.2205,1242.6415,826.6278
601919.SH,Q3 FY2017,241.301,34.2295,4.2103,11.6516,1324.4256,894.6183
601919.SH,Q4 FY2017,228.652,18.8731,-0.3543,2.6417,1331.9,894.7942
601919.SH,Q1 FY2018,219.2337,-5.2919,0.8857,4.9568,1293.5889,860.0282
601919.SH,Q2 FY2018,231.5184,9.9546,-0.6831,2.7345,1472.123,1029.9496
601919.SH,Q3 FY2018,370.5486,40.0783,3.8074,13.6045,2278.7239,1728.8647
601919.SH,Q4 FY2018,386.9946,36.5669,1.6253,8.9677,2281.438,1717.9092
601919.SH,Q1 FY2019,350.751,40.9241,2.6421,10.9239,2562.014,1940.9034
601919.SH,Q2 FY2019,370.2607,53.7443,1.8781,10.757,2559.9506,1931.8735
601919.SH,Q3 FY2019,395.1613,55.3521,2.9195,13.5617,2643.0502,1997.7139
601919.SH,Q4 FY2019,394.3939,62.0032,14.0494,68.255,2622.2403,1930.9879
601919.SH,Q1 FY2020,361.089,15.3408,0.8188,6.7423,2495.3173,1799.4753
601919.SH,Q2 FY2020,379.4403,99.0361,2.3246,12.641,2543.8209,1834.7961
601919.SH,Q3 FY2020,436.5581,112.9588,7.1751,35.9309,2475.8467,1747.2574
601919.SH,Q4 FY2020,535.501,222.9698,14.6361,76.5607,2719.2607,1932.2902
601958.SH,Q1 FY2016,21.5814,-1.383,-0.6365,-83.3936,158.0782,28.3452
601958.SH,Q2 FY2016,27.4289,0.3039,-0.1229,-14.1042,163.5339,34.1016
601958.SH,Q3 FY2016,27.9756,-0.9745,0.4883,68.4146,157.601,28.1485
601958.SH,Q4 FY2016,24.6641,1.2163,0.6993,96.3504,158.7433,28.7849
601958.SH,Q1 FY2017,26.2145,-1.5978,0.0354,4.6847,162.5025,32.6928
601958.SH,Q2 FY2017,26.0304,1.8115,0.0853,16.4253,162.5108,33.6063
601958.SH,Q3 FY2017,29.0668,-2.9572,0.1784,34.379,160.1569,31.2255
601958.SH,Q4 FY2017,20.7488,6.655,0.5461,65.5106,159.2215,29.1564
601958.SH,Q1 FY2018,19.8481,-5.7141,0.5025,77.9005,159.9145,28.9504
601958.SH,Q2 FY2018,22.1028,2.2395,0.6544,100.0827,159.8882,27.8154
601958.SH,Q3 FY2018,22.871,-0.6415,0.6078,99.3864,159.8169,27.9464
601958.SH,Q4 FY2018,22.9625,8.136,1.1924,179.9017,155.833,22.23
601958.SH,Q1 FY2019,21.9859,1.2661,0.5944,99.6771,157.1246,22.3939
601958.SH,Q2 FY2019,23.3842,1.224,1.4734,222.0176,159.9313,22.902
601958.SH,Q3 FY2019,21.858,6.1322,1.3124,204.1366,153.6142,17.5358
601958.SH,Q4 FY2019,24.2867,6.0254,0.931,122.9851,152.9203,17.4863
601958.SH,Q1 FY2020,19.7295,-2.9593,0.5869,103.4319,153.2271,16.6425
601958.SH,Q2 FY2020,20.8711,2.1523,0.3716,68.0696,154.2987,16.997
601958.SH,Q3 FY2020,18.8029,0.719,-0.0901,-1.0937,144.1051,16.5117
601958.SH,Q4 FY2020,16.3658,4.3789,0.5448,89.8586,142.9913,15.3682
601969.SH,Q1 FY2016,1.2532,-1.2731,-1.3648,-58.4495,56.222,13.7483
601969.SH,Q2 FY2016,2.3051,1.3844,-1.0563,-44.3831,56.3114,14.7468
601969.SH,Q3 FY2016,2.5671,2.1328,-0.7795,-32.2967,63.7094,22.129
601969.SH,Q4 FY2016,2.9512,1.6373,-3.6995,-149.643,63.8156,23.5201
601969.SH,Q1 FY2017,4.8837,0.8036,1.1216,51.3441,74.9834,25.2329
601969.SH,Q2 FY2017,6.3843,1.2879,-0.3922,-13.2205,77.7344,28.168
601969.SH,Q3 FY2017,6.3512,0.0107,0.0271,6.5991,78.4472,28.8448
601969.SH,Q4 FY2017,9.9424,0.4285,0.2725,11.9194,77.6503,28.1218
601969.SH,Q1 FY2018,5.0293,1.3734,-2.2391,-109.8887,77.8951,29.4537
601969.SH,Q2 FY2018,2.7661,-1.2444,-2.043,-95.8608,77.6926,30.6894
601969.SH,Q3 FY2018,2.8052,-0.0392,-7.2823,-330.2804,72.973,29.2686
601969.SH,Q4 FY2018,3.2654,0.8276,-5.4013,-229.8491,70.5396,29.1352
601969.SH,Q1 FY2019,6.7465,1.7491,0.7965,33.1113,66.1877,24.4522
601969.SH,Q2 FY2019,15.8022,4.6557,0.2979,23.4675,86.4638,37.094
601969.SH,Q3 FY2019,7.9678,0.4422,1.7299,85.0213,86.3322,35.3846
601969.SH,Q4 FY2019,6.6663,3.501,0.4202,40.3411,86.3484,35.4009
601969.SH,Q1 FY2020,7.8474,2.7911,0.1239,8.9585,85.2109,33.7948
601969.SH,Q2 FY2020,4.854,2.1772,0.3542,6.5793,85.1422,33.6461
601969.SH,Q3 FY2020,7.2543,0.2681,1.1346,39.7128,85.4912,34.5561
601969.SH,Q4 FY2020,7.681,-2.2706,2.0021,58.2517,85.1804,34.5741
601933.SH,Q1 FY2016,134.1588,13.248,3.7876,4.6464,208.3162,80.8579
601933.SH,Q2 FY2016,111.0198,-0.7754,1.5816,1.9917,201.0043,77.478
601933.SH,Q3 FY2016,124.9741,11.236,0.9389,1.4226,280.2725,91.9318
601933.SH,Q4 FY2016,122.1638,-4.4267,2.2466,4.0765,294.3821,101.9682
601933.SH,Q1 FY2017,152.6139,9.0176,3.8008,7.2585,298.7156,97.5882
601933.SH,Q2 FY2017,130.555,17.037,1.5946,2.9184,291.2189,97.2184
601933.SH,Q3 FY2017,149.9096,5.247,1.7475,2.9628,303.4401,104.2268
